Sex,Race,State,Ethnicity,Age Group,First Year,Last Year,Cause of Death,Year,Deaths,Population,Crude Rate,Age-Adjusted Rate
Females,All Races,New York,Both,Ages 10 to 19,1999,2016,Suicide Injury,2001,15,1292790,1.16,1.174640432
Females,All Races,New York,Both,Ages 10 to 19,1999,2016,Suicide Injury,2002,15,1307537,1.15,1.163599956
Females,All Races,New York,Both,Ages 10 to 19,1999,2016,Suicide Injury,2003,10,1314888,0.76,0.76687094
Females,All Races,New York,Both,Ages 10 to 19,1999,2016,Suicide Injury,2004,18,1317090,1.37,1.367084198
Females,All Races,New York,Both,Ages 10 to 19,1999,2016,Suicide Injury,2005,11,1313284,0.84,0.827820042
Females,All Races,New York,Both,Ages 10 to 19,1999,2016,Suicide Injury,2006,11,1306192,0.84,0.819080965
Females,All Races,New York,Both,Ages 10 to 19,1999,2016,Suicide Injury,2007,12,1295158,0.93,0.897206101
Females,All Races,New York,Both,Ages 10 to 19,1999,2016,Suicide Injury,2008,15,1284652,1.17,1.138274988
Females,All Races,New York,Both,Ages 10 to 19,1999,2016,Suicide Injury,2009,21,1271295,1.65,1.591243016
Females,All Races,New York,Both,Ages 10 to 19,1999,2016,Suicide Injury,2010,18,1258944,1.43,1.362616206
Females,All Races,New York,Both,Ages 10 to 19,1999,2016,Suicide Injury,2011,28,1239679,2.26,2.17029188
Females,All Races,New York,Both,Ages 10 to 19,1999,2016,Suicide Injury,2012,30,1223994,2.45,2.376044336
Females,All Races,New York,Both,Ages 10 to 19,1999,2016,Suicide Injury,2013,23,1208544,1.9,1.861716934
Females,All Races,New York,Both,Ages 10 to 19,1999,2016,Suicide Injury,2014,26,1194090,2.18,2.136633983
Females,All Races,New York,Both,Ages 10 to 19,1999,2016,Suicide Injury,2015,16,1181325,1.35,1.334462106
Females,All Races,New York,Both,Ages 10 to 19,1999,2016,Suicide Injury,2016,24,1170725,2.05,2.008770624
Females,All Races,New York,Both,Ages 10 to 19,1999,2016,Suicide Injury,,S,22712683,.,.
Males,All Races,North Carolina,Both,Ages 10 to 19,1999,2016,Suicide Injury,1999,46,548039,8.39,8.355748189
Males,All Races,North Carolina,Both,Ages 10 to 19,1999,2016,Suicide Injury,2000,37,561371,6.59,6.594207375
Males,All Races,North Carolina,Both,Ages 10 to 19,1999,2016,Suicide Injury,2001,47,580661,8.09,8.104059758
Males,All Races,North Carolina,Both,Ages 10 to 19,1999,2016,Suicide Injury,2002,29,594879,4.87,4.87949894
Males,All Races,North Carolina,Both,Ages 10 to 19,1999,2016,Suicide Injury,2003,46,602371,7.64,7.671203033
Males,All Races,North Carolina,Both,Ages 10 to 19,1999,2016,Suicide Injury,2004,45,611909,7.35,7.344374276
Males,All Races,North Carolina,Both,Ages 10 to 19,1999,2016,Suicide Injury,2005,35,622455,5.62,5.568015063
Males,All Races,North Carolina,Both,Ages 10 to 19,1999,2016,Suicide Injury,2006,38,632755,6.01,5.880681577
Males,All Races,North Carolina,Both,Ages 10 to 19,1999,2016,Suicide Injury,2007,37,644006,5.75,5.58830767
Males,All Races,North Carolina,Both,Ages 10 to 19,1999,2016,Suicide Injury,2008,36,652889,5.51,5.354920096
Males,All Races,North Carolina,Both,Ages 10 to 19,1999,2016,Suicide Injury,2009,56,660691,8.48,8.21773038
Males,All Races,North Carolina,Both,Ages 10 to 19,1999,2016,Suicide Injury,2010,40,661066,6.05,5.895051519
Males,All Races,North Carolina,Both,Ages 10 to 19,1999,2016,Suicide Injury,2011,46,663793,6.93,6.858912637
Males,All Races,North Carolina,Both,Ages 10 to 19,1999,2016,Suicide Injury,2012,44,663723,6.63,6.600770361
Males,All Races,North Carolina,Both,Ages 10 to 19,1999,2016,Suicide Injury,2013,42,663541,6.33,6.307495265
Males,All Races,North Carolina,Both,Ages 10 to 19,1999,2016,Suicide Injury,2014,60,664201,9.03,9.008794592
Males,All Races,North Carolina,Both,Ages 10 to 19,1999,2016,Suicide Injury,2015,52,667365,7.79,7.733309579
Males,All Races,North Carolina,Both,Ages 10 to 19,1999,2016,Suicide Injury,2016,60,672534,8.92,8.824411983
Males,All Races,North Carolina,Both,Ages 10 to 19,1999,2016,Suicide Injury,,796,11368249,7,.
Females,All Races,North Carolina,Both,Ages 10 to 19,1999,2016,Suicide Injury,1999,P,522322,.,.
Females,All Races,North Carolina,Both,Ages 10 to 19,1999,2016,Suicide Injury,2000,14,533429,2.62,2.639223742
Females,All Races,North Carolina,Both,Ages 10 to 19,1999,2016,Suicide Injury,2001,P,547405,.,.
Females,All Races,North Carolina,Both,Ages 10 to 19,1999,2016,Suicide Injury,2002,P,559593,.,.
Females,All Races,North Carolina,Both,Ages 10 to 19,1999,2016,Suicide Injury,2003,P,570904,.,.
Females,All Races,North Carolina,Both,Ages 10 to 19,1999,2016,Suicide Injury,2004,P,580351,.,.
Females,All Races,North Carolina,Both,Ages 10 to 19,1999,2016,Suicide Injury,2005,12,590194,2.03,2.01826727
Females,All Races,North Carolina,Both,Ages 10 to 19,1999,2016,Suicide Injury,2006,12,599859,2,1.968370468
Females,All Races,North Carolina,Both,Ages 10 to 19,1999,2016,Suicide Injury,2007,P,612284,.,.
Females,All Races,North Carolina,Both,Ages 10 to 19,1999,2016,Suicide Injury,2008,13,620794,2.09,2.02949222
Females,All Races,North Carolina,Both,Ages 10 to 19,1999,2016,Suicide Injury,2009,13,627413,2.07,2.034985625
Females,All Races,North Carolina,Both,Ages 10 to 19,1999,2016,Suicide Injury,2010,10,629629,1.59,1.563743979
Females,All Races,North Carolina,Both,Ages 10 to 19,1999,2016,Suicide Injury,2011,11,633129,1.74,1.724345334
Females,All Races,North Carolina,Both,Ages 10 to 19,1999,2016,Suicide Injury,2012,14,634833,2.21,2.196808522
Females,All Races,North Carolina,Both,Ages 10 to 19,1999,2016,Suicide Injury,2013,12,636768,1.88,1.880227588
Females,All Races,North Carolina,Both,Ages 10 to 19,1999,2016,Suicide Injury,2014,21,639661,3.28,3.275976891
Females,All Races,North Carolina,Both,Ages 10 to 19,1999,2016,Suicide Injury,2015,16,644274,2.48,2.453813696
Females,All Races,North Carolina,Both,Ages 10 to 19,1999,2016,Suicide Injury,2016,17,649878,2.62,2.588710993
Females,All Races,North Carolina,Both,Ages 10 to 19,1999,2016,Suicide Injury,,209,10832720,1.93,.
Males,All Races,North Dakota,Both,Ages 10 to 19,1999,2016,Suicide Injury,1999,P,52942,.,.
Males,All Races,North Dakota,Both,Ages 10 to 19,1999,2016,Suicide Injury,2000,P,52226,.,.
Males,All Races,North Dakota,Both,Ages 10 to 19,1999,2016,Suicide Injury,2001,P,52399,.,.
Males,All Races,North Dakota,Both,Ages 10 to 19,1999,2016,Suicide Injury,2002,P,51548,.,.
Males,All Races,North Dakota,Both,Ages 10 to 19,1999,2016,Suicide Injury,2003,P,50471,.,.
Males,All Races,North Dakota,Both,Ages 10 to 19,1999,2016,Suicide Injury,2004,P,49810,.,.
Males,All Races,North Dakota,Both,Ages 10 to 19,1999,2016,Suicide Injury,2005,15,48715,30.79,28.66470313
Males,All Races,North Dakota,Both,Ages 10 to 19,1999,2016,Suicide Injury,2006,P,47596,.,.
Males,All Races,North Dakota,Both,Ages 10 to 19,1999,2016,Suicide Injury,2007,P,46725,.,.
Males,All Races,North Dakota,Both,Ages 10 to 19,1999,2016,Suicide Injury,2008,P,45877,.,.
Males,All Races,North Dakota,Both,Ages 10 to 19,1999,2016,Suicide Injury,2009,P,45324,.,.
Males,All Races,North Dakota,Both,Ages 10 to 19,1999,2016,Suicide Injury,2010,13,44987,28.9,26.23799524
Males,All Races,North Dakota,Both,Ages 10 to 19,1999,2016,Suicide Injury,2011,P,45368,.,.
Males,All Races,North Dakota,Both,Ages 10 to 19,1999,2016,Suicide Injury,2012,P,45742,.,.
Males,All Races,North Dakota,Both,Ages 10 to 19,1999,2016,Suicide Injury,2013,10,46762,21.38,19.51656505
Males,All Races,North Dakota,Both,Ages 10 to 19,1999,2016,Suicide Injury,2014,P,47272,.,.
Males,All Races,North Dakota,Both,Ages 10 to 19,1999,2016,Suicide Injury,2015,P,48238,.,.
Males,All Races,North Dakota,Both,Ages 10 to 19,1999,2016,Suicide Injury,2016,P,48471,.,.
Males,All Races,North Dakota,Both,Ages 10 to 19,1999,2016,Suicide Injury,,139,870473,15.97,.
Females,All Races,North Dakota,Both,Ages 10 to 19,1999,2016,Suicide Injury,1999,P,49388,.,.
Females,All Races,North Dakota,Both,Ages 10 to 19,1999,2016,Suicide Injury,2000,P,48775,.,.
Females,All Races,North Dakota,Both,Ages 10 to 19,1999,2016,Suicide Injury,2001,P,49063,.,.
Females,All Races,North Dakota,Both,Ages 10 to 19,1999,2016,Suicide Injury,2002,P,48131,.,.
Females,All Races,North Dakota,Both,Ages 10 to 19,1999,2016,Suicide Injury,2003,P,47020,.,.
Females,All Races,North Dakota,Both,Ages 10 to 19,1999,2016,Suicide Injury,2004,P,46415,.,.
Females,All Races,North Dakota,Both,Ages 10 to 19,1999,2016,Suicide Injury,2005,P,45349,.,.
Females,All Races,North Dakota,Both,Ages 10 to 19,1999,2016,Suicide Injury,2006,P,44569,.,.
Females,All Races,North Dakota,Both,Ages 10 to 19,1999,2016,Suicide Injury,2007,P,43824,.,.
Females,All Races,North Dakota,Both,Ages 10 to 19,1999,2016,Suicide Injury,2008,P,43362,.,.
Females,All Races,North Dakota,Both,Ages 10 to 19,1999,2016,Suicide Injury,2009,P,42691,.,.
Females,All Races,North Dakota,Both,Ages 10 to 19,1999,2016,Suicide Injury,2010,P,42277,.,.
Females,All Races,North Dakota,Both,Ages 10 to 19,1999,2016,Suicide Injury,2011,P,42362,.,.
Females,All Races,North Dakota,Both,Ages 10 to 19,1999,2016,Suicide Injury,2012,P,42631,.,.
Females,All Races,North Dakota,Both,Ages 10 to 19,1999,2016,Suicide Injury,2013,P,43625,.,.
Females,All Races,North Dakota,Both,Ages 10 to 19,1999,2016,Suicide Injury,2014,P,44335,.,.
Females,All Races,North Dakota,Both,Ages 10 to 19,1999,2016,Suicide Injury,2015,P,45097,.,.
Females,All Races,North Dakota,Both,Ages 10 to 19,1999,2016,Suicide Injury,2016,P,45349,.,.
Females,All Races,North Dakota,Both,Ages 10 to 19,1999,2016,Suicide Injury,,31,814263,3.81,.
Males,All Races,Ohio,Both,Ages 10 to 19,1999,2016,Suicide Injury,1999,57,840951,6.78,6.774267856
Males,All Races,Ohio,Both,Ages 10 to 19,1999,2016,Suicide Injury,2000,60,843144,7.12,7.137327121
Males,All Races,Ohio,Both,Ages 10 to 19,1999,2016,Suicide Injury,2001,57,846151,6.74,6.782479085
Males,All Races,Ohio,Both,Ages 10 to 19,1999,2016,Suicide Injury,2002,54,847547,6.37,6.41426198
Males,All Races,Ohio,Both,Ages 10 to 19,1999,2016,Suicide Injury,2003,47,848968,5.54,5.566474676
Males,All Races,Ohio,Both,Ages 10 to 19,1999,2016,Suicide Injury,2004,63,848732,7.42,7.434133088
Males,All Races,Ohio,Both,Ages 10 to 19,1999,2016,Suicide Injury,2005,71,845211,8.4,8.324220934
Males,All Races,Ohio,Both,Ages 10 to 19,1999,2016,Suicide Injury,2006,64,842215,7.6,7.478876431
Males,All Races,Ohio,Both,Ages 10 to 19,1999,2016,Suicide Injury,2007,59,837321,7.05,6.859431742
Males,All Races,Ohio,Both,Ages 10 to 19,1999,2016,Suicide Injury,2008,70,831788,8.42,8.175601768
Males,All Races,Ohio,Both,Ages 10 to 19,1999,2016,Suicide Injury,2009,63,824366,7.64,7.441978751
Males,All Races,Ohio,Both,Ages 10 to 19,1999,2016,Suicide Injury,2010,57,817127,6.98,6.774253762
Males,All Races,Ohio,Both,Ages 10 to 19,1999,2016,Suicide Injury,2011,71,807163,8.8,8.618921641
Males,All Races,Ohio,Both,Ages 10 to 19,1999,2016,Suicide Injury,2012,58,795605,7.29,7.213047306
Males,All Races,Ohio,Both,Ages 10 to 19,1999,2016,Suicide Injury,2013,45,787258,5.72,5.645978225
Males,All Races,Ohio,Both,Ages 10 to 19,1999,2016,Suicide Injury,2014,56,781307,7.17,7.128203033
Males,All Races,Ohio,Both,Ages 10 to 19,1999,2016,Suicide Injury,2015,69,774902,8.9,8.747353703
Males,All Races,Ohio,Both,Ages 10 to 19,1999,2016,Suicide Injury,2016,67,769947,8.7,8.535647349
Males,All Races,Ohio,Both,Ages 10 to 19,1999,2016,Suicide Injury,,1088,14789703,7.36,.
Females,All Races,Ohio,Both,Ages 10 to 19,1999,2016,Suicide Injury,1999,P,803428,.,.
Females,All Races,Ohio,Both,Ages 10 to 19,1999,2016,Suicide Injury,2000,10,805044,1.24,1.239781854
Females,All Races,Ohio,Both,Ages 10 to 19,1999,2016,Suicide Injury,2001,P,805521,.,.
Females,All Races,Ohio,Both,Ages 10 to 19,1999,2016,Suicide Injury,2002,12,806242,1.49,1.49696561
Females,All Races,Ohio,Both,Ages 10 to 19,1999,2016,Suicide Injury,2003,P,807438,.,.
Females,All Races,Ohio,Both,Ages 10 to 19,1999,2016,Suicide Injury,2004,27,808335,3.34,3.341774178
Females,All Races,Ohio,Both,Ages 10 to 19,1999,2016,Suicide Injury,2005,12,805272,1.49,1.478332678
Females,All Races,Ohio,Both,Ages 10 to 19,1999,2016,Suicide Injury,2006,19,802950,2.37,2.332476166
Females,All Races,Ohio,Both,Ages 10 to 19,1999,2016,Suicide Injury,2007,14,798431,1.75,1.713595257
Females,All Races,Ohio,Both,Ages 10 to 19,1999,2016,Suicide Injury,2008,29,794304,3.65,3.570410684
Females,All Races,Ohio,Both,Ages 10 to 19,1999,2016,Suicide Injury,2009,16,788114,2.03,1.992379198
Females,All Races,Ohio,Both,Ages 10 to 19,1999,2016,Suicide Injury,2010,13,781253,1.66,1.613931357
Females,All Races,Ohio,Both,Ages 10 to 19,1999,2016,Suicide Injury,2011,23,769996,2.99,2.909268953
Females,All Races,Ohio,Both,Ages 10 to 19,1999,2016,Suicide Injury,2012,29,758968,3.82,3.768542822
Females,All Races,Ohio,Both,Ages 10 to 19,1999,2016,Suicide Injury,2013,16,751108,2.13,2.121172625
Females,All Races,Ohio,Both,Ages 10 to 19,1999,2016,Suicide Injury,2014,27,745014,3.62,3.591388926
Females,All Races,Ohio,Both,Ages 10 to 19,1999,2016,Suicide Injury,2015,25,740042,3.38,3.341969254
Females,All Races,Ohio,Both,Ages 10 to 19,1999,2016,Suicide Injury,2016,23,736133,3.12,3.096920937
Females,All Races,Ohio,Both,Ages 10 to 19,1999,2016,Suicide Injury,,314,14107593,2.23,.
Males,All Races,Oklahoma,Both,Ages 10 to 19,1999,2016,Suicide Injury,1999,29,269202,10.77,10.44693443
Males,All Races,Oklahoma,Both,Ages 10 to 19,1999,2016,Suicide Injury,2000,23,268446,8.57,8.33682736
Males,All Races,Oklahoma,Both,Ages 10 to 19,1999,2016,Suicide Injury,2001,24,268433,8.94,8.569436131
Males,All Races,Oklahoma,Both,Ages 10 to 19,1999,2016,Suicide Injury,2002,33,267649,12.33,12.06318651
Males,All Races,Oklahoma,Both,Ages 10 to 19,1999,2016,Suicide Injury,2003,34,265114,12.82,12.65159846
Males,All Races,Oklahoma,Both,Ages 10 to 19,1999,2016,Suicide Injury,2004,26,263237,9.88,9.653025938
Males,All Races,Oklahoma,Both,Ages 10 to 19,1999,2016,Suicide Injury,2005,20,261555,7.65,7.489361027
Males,All Races,Oklahoma,Both,Ages 10 to 19,1999,2016,Suicide Injury,2006,26,261841,9.93,9.622274003
Males,All Races,Oklahoma,Both,Ages 10 to 19,1999,2016,Suicide Injury,2007,21,262106,8.01,7.741341
Males,All Races,Oklahoma,Both,Ages 10 to 19,1999,2016,Suicide Injury,2008,26,263377,9.87,9.534005524
Males,All Races,Oklahoma,Both,Ages 10 to 19,1999,2016,Suicide Injury,2009,27,265240,10.18,9.914705898
Males,All Races,Oklahoma,Both,Ages 10 to 19,1999,2016,Suicide Injury,2010,27,265904,10.15,10.03132686
Males,All Races,Oklahoma,Both,Ages 10 to 19,1999,2016,Suicide Injury,2011,32,265483,12.05,11.93259948
Males,All Races,Oklahoma,Both,Ages 10 to 19,1999,2016,Suicide Injury,2012,44,264995,16.6,16.58310146
Males,All Races,Oklahoma,Both,Ages 10 to 19,1999,2016,Suicide Injury,2013,32,265878,12.04,12.04609332
Males,All Races,Oklahoma,Both,Ages 10 to 19,1999,2016,Suicide Injury,2014,38,267109,14.23,14.23985658
Males,All Races,Oklahoma,Both,Ages 10 to 19,1999,2016,Suicide Injury,2015,37,269672,13.72,13.69315478
Males,All Races,Oklahoma,Both,Ages 10 to 19,1999,2016,Suicide Injury,2016,38,271065,14.02,13.99877632
Males,All Races,Oklahoma,Both,Ages 10 to 19,1999,2016,Suicide Injury,,537,4786306,11.22,.
Females,All Races,Oklahoma,Both,Ages 10 to 19,1999,2016,Suicide Injury,1999,P,254181,.,.
Females,All Races,Oklahoma,Both,Ages 10 to 19,1999,2016,Suicide Injury,2000,P,253840,.,.
Females,All Races,Oklahoma,Both,Ages 10 to 19,1999,2016,Suicide Injury,2001,P,252951,.,.
Females,All Races,Oklahoma,Both,Ages 10 to 19,1999,2016,Suicide Injury,2002,P,252024,.,.
Females,All Races,Oklahoma,Both,Ages 10 to 19,1999,2016,Suicide Injury,2003,P,250813,.,.
Females,All Races,Oklahoma,Both,Ages 10 to 19,1999,2016,Suicide Injury,2004,P,249379,.,.
Females,All Races,Oklahoma,Both,Ages 10 to 19,1999,2016,Suicide Injury,2005,P,248138,.,.
Females,All Races,Oklahoma,Both,Ages 10 to 19,1999,2016,Suicide Injury,2006,P,248233,.,.
Females,All Races,Oklahoma,Both,Ages 10 to 19,1999,2016,Suicide Injury,2007,P,248750,.,.
Females,All Races,Oklahoma,Both,Ages 10 to 19,1999,2016,Suicide Injury,2008,P,249825,.,.
Females,All Races,Oklahoma,Both,Ages 10 to 19,1999,2016,Suicide Injury,2009,P,251763,.,.
Females,All Races,Oklahoma,Both,Ages 10 to 19,1999,2016,Suicide Injury,2010,P,252244,.,.
Females,All Races,Oklahoma,Both,Ages 10 to 19,1999,2016,Suicide Injury,2011,P,250953,.,.
Females,All Races,Oklahoma,Both,Ages 10 to 19,1999,2016,Suicide Injury,2012,P,250145,.,.
Females,All Races,Oklahoma,Both,Ages 10 to 19,1999,2016,Suicide Injury,2013,P,251150,.,.
Females,All Races,Oklahoma,Both,Ages 10 to 19,1999,2016,Suicide Injury,2014,P,252807,.,.
Females,All Races,Oklahoma,Both,Ages 10 to 19,1999,2016,Suicide Injury,2015,15,254972,5.88,5.891261988
Females,All Races,Oklahoma,Both,Ages 10 to 19,1999,2016,Suicide Injury,2016,P,256807,.,.
Females,All Races,Oklahoma,Both,Ages 10 to 19,1999,2016,Suicide Injury,,110,4528975,2.43,.
Males,All Races,Oregon,Both,Ages 10 to 19,1999,2016,Suicide Injury,1999,26,248992,10.44,10.32505991
Males,All Races,Oregon,Both,Ages 10 to 19,1999,2016,Suicide Injury,2000,28,250585,11.17,11.07332712
Males,All Races,Oregon,Both,Ages 10 to 19,1999,2016,Suicide Injury,2001,15,253111,5.93,5.891339513
Males,All Races,Oregon,Both,Ages 10 to 19,1999,2016,Suicide Injury,2002,18,254515,7.07,7.036646569
Males,All Races,Oregon,Both,Ages 10 to 19,1999,2016,Suicide Injury,2003,13,255159,5.09,5.077058059
Males,All Races,Oregon,Both,Ages 10 to 19,1999,2016,Suicide Injury,2004,15,254313,5.9,5.839165716
Males,All Races,Oregon,Both,Ages 10 to 19,1999,2016,Suicide Injury,2005,18,254634,7.07,6.946135543
Males,All Races,Oregon,Both,Ages 10 to 19,1999,2016,Suicide Injury,2006,16,255706,6.26,6.095868264
Males,All Races,Oregon,Both,Ages 10 to 19,1999,2016,Suicide Injury,2007,17,256329,6.63,6.39788782
Males,All Races,Oregon,Both,Ages 10 to 19,1999,2016,Suicide Injury,2008,23,256779,8.96,8.645030319
Males,All Races,Oregon,Both,Ages 10 to 19,1999,2016,Suicide Injury,2009,15,255948,5.86,5.701653664
Males,All Races,Oregon,Both,Ages 10 to 19,1999,2016,Suicide Injury,2010,16,254795,6.28,6.085580321
Males,All Races,Oregon,Both,Ages 10 to 19,1999,2016,Suicide Injury,2011,22,251307,8.75,8.652711259
Males,All Races,Oregon,Both,Ages 10 to 19,1999,2016,Suicide Injury,2012,23,249301,9.23,9.090711351
Males,All Races,Oregon,Both,Ages 10 to 19,1999,2016,Suicide Injury,2013,35,247403,14.15,13.97166526
Males,All Races,Oregon,Both,Ages 10 to 19,1999,2016,Suicide Injury,2014,31,247561,12.52,12.38958596
Males,All Races,Oregon,Both,Ages 10 to 19,1999,2016,Suicide Injury,2015,28,248015,11.29,11.13092812
Males,All Races,Oregon,Both,Ages 10 to 19,1999,2016,Suicide Injury,2016,28,249549,11.22,11.12226625
Males,All Races,Oregon,Both,Ages 10 to 19,1999,2016,Suicide Injury,,387,4544002,8.52,.
Females,All Races,Oregon,Both,Ages 10 to 19,1999,2016,Suicide Injury,1999,P,236043,.,.
Females,All Races,Oregon,Both,Ages 10 to 19,1999,2016,Suicide Injury,2000,P,237597,.,.
Females,All Races,Oregon,Both,Ages 10 to 19,1999,2016,Suicide Injury,2001,P,239081,.,.
Females,All Races,Oregon,Both,Ages 10 to 19,1999,2016,Suicide Injury,2002,P,240661,.,.
Females,All Races,Oregon,Both,Ages 10 to 19,1999,2016,Suicide Injury,2003,P,241211,.,.
Females,All Races,Oregon,Both,Ages 10 to 19,1999,2016,Suicide Injury,2004,P,240575,.,.
Females,All Races,Oregon,Both,Ages 10 to 19,1999,2016,Suicide Injury,2005,P,240992,.,.
Females,All Races,Oregon,Both,Ages 10 to 19,1999,2016,Suicide Injury,2006,P,242293,.,.
Females,All Races,Oregon,Both,Ages 10 to 19,1999,2016,Suicide Injury,2007,P,243573,.,.
Females,All Races,Oregon,Both,Ages 10 to 19,1999,2016,Suicide Injury,2008,P,243706,.,.
Females,All Races,Oregon,Both,Ages 10 to 19,1999,2016,Suicide Injury,2009,P,243333,.,.
Females,All Races,Oregon,Both,Ages 10 to 19,1999,2016,Suicide Injury,2010,P,242618,.,.
Females,All Races,Oregon,Both,Ages 10 to 19,1999,2016,Suicide Injury,2011,P,239626,.,.
Females,All Races,Oregon,Both,Ages 10 to 19,1999,2016,Suicide Injury,2012,14,237724,5.89,5.853435411
Females,All Races,Oregon,Both,Ages 10 to 19,1999,2016,Suicide Injury,2013,13,236078,5.51,5.472831362
Females,All Races,Oregon,Both,Ages 10 to 19,1999,2016,Suicide Injury,2014,10,236628,4.23,4.193111467
Females,All Races,Oregon,Both,Ages 10 to 19,1999,2016,Suicide Injury,2015,11,237037,4.64,4.595060354
Females,All Races,Oregon,Both,Ages 10 to 19,1999,2016,Suicide Injury,2016,10,238319,4.2,4.169530076
Females,All Races,Oregon,Both,Ages 10 to 19,1999,2016,Suicide Injury,,115,4317095,2.66,.
Males,All Races,Pennsylvania,Both,Ages 10 to 19,1999,2016,Suicide Injury,1999,67,872352,7.68,7.69166317
